OT hour,Downtime,Absent percentage,Precipitation (%),UV Index,Season
21,52,6,43,2,Spring
32,57,14,21,2,Spring
31,60,3.5,21,2,Summer
22,72,13,48,1,Spring
-4,23,1.5,52,10,Winter
26,21,6.5,19,8,Autumn
77,73,15.5,104,4,Autumn
4,75,15.5,78,1,Winter
20,79,13.5,60,1,Autumn
10,75,0.5,44,1,Autumn
11,89,13.5,73,3,Summer
27,34,2.5,7,9,Autumn
-8,79,9,70,1,Winter
25,26,2,14,7,Winter
17,96,17.5,92,3,Autumn
14,61,0.5,21,1,Autumn
35,45,13,49,14,Summer
32,59,9,8,5,Winter
4,73,14.5,79,1,Winter
-8,75,0.5,57,0,Winter
25,94,16.5,97,0,Autumn
-5,82,6.5,56,1,Winter
40,59,0,12,7,Summer
-4,70,18.5,85,1,Winter
20,60,7.5,37,2,Summer
37,74,31.5,98,9,Summer
18,72,11.5,62,0,Winter
42,57,5,14,11,Autumn
-4,90,1,72,0,Winter
2,66,4,54,0,Winter
-4,94,25,85,1,Winter
31,94,36.5,80,0,Spring
-18,72,15,80,0,Summer
-4,83,6,76,1,Winter
17,89,15.5,65,1,Summer
39,66,3.5,1,10,Spring
27,70,6.5,91,2,Winter
30,70,7.5,35,2,Spring
22,25,8.5,11,10,Autumn
14,89,7,74,0,Spring
33,55,2,31,3,Summer
3,86,2.5,68,0,Winter
25,29,0.5,3,10,Summer
23,43,4,0,5,Autumn
24,56,2.5,14,1,Autumn
38,64,8.5,4,6,Autumn
42,33,1,4,7,Spring
2,24,3.5,78,8,Summer
29,64,8,76,3,Autumn
23,37,5.5,11,7,Summer
-1,65,3,79,0,Winter
29,22,9.5,25,7,Spring
23,66,5,17,6,Winter
26,71,11.5,85,1,Autumn
26,68,3,43,1,Summer
22,64,5.5,10,3,Winter
-9,76,16.5,88,1,Winter
24,78,17.5,75,14,Spring
28,55,12,30,2,Winter
19,97,33.5,102,6,Winter
26,63,3,35,1,Winter
36,36,12.5,20,9,Spring
0,60,18.5,87,0,Winter
17,66,19.5,71,0,Spring
20,68,16,64,3,Summer
26,50,11,49,4,Spring
29,88,8,79,3,Spring
13,66,13.5,58,1,Autumn
25,76,15.5,80,2,Spring
31,63,3.5,40,3,Winter
-1,103,14.5,100,13,Winter
-9,61,1.5,86,14,Autumn
1,87,13.5,54,0,Winter
41,25,2,1,10,Summer
10,63,8,19,4,Summer
27,45,5.5,1,6,Autumn
-4,97,17,60,0,Winter
22,72,9,87,9,Spring
16,87,14,72,0,Spring
-4,35,3,58,9,Summer
12,97,7,79,1,Summer
-7,96,32.5,101,13,Winter
-8,87,13.5,72,1,Winter
26,76,2,27,3,Autumn
18,93,18.5,83,3,Autumn
20,25,7,9,6,Spring
16,67,12.5,35,1,Winter
24,94,7,89,1,Winter
3,85,17.5,80,0,Winter
30,21,5.5,2,5,Winter
27,22,10.5,43,5,Autumn
32,75,15,79,3,Summer
3,75,13,61,0,Winter
15,61,3.5,39,3,Spring
36,77,8.5,107,9,Summer
41,69,9.5,2,7,Spring
37,60,5,15,11,Summer
2,68,7.5,89,1,Winter
-5,77,14.5,93,0,Winter
1,75,14.5,40,11,Summer
1,93,10,65,1,Winter
15,67,11.5,29,1,Winter
26,54,8,26,2,Summer
47,108,2.5,106,10,Winter
6,90,26,93,7,Winter
24,71,15,72,1,Summer
22,78,2.5,35,1,Summer
-6,71,14,72,1,Winter
22,77,6,14,2,Summer
26,64,6,75,3,Summer
28,23,3.5,18,6,Autumn
-7,79,25,75,14,Winter
16,71,13.5,21,1,Autumn
34,55,2.5,35,1,Spring
12,85,18,86,2,Spring
4,74,3,77,1,Winter
13,51,2.5,43,1,Winter
31,36,4,15,10,Spring
11,108,24.5,78,8,Winter
22,79,9,23,3,Winter
-3,102,27,78,3,Winter
65,94,17.5,71,2,Autumn
21,64,7.5,34,2,Autumn
11,89,23.5,92,14,Summer
30,29,8.5,17,9,Autumn
34,53,1,18,5,Autumn
3,68,16.5,57,0,Winter
49,104,12,96,5,Autumn
0,68,12,67,1,Winter
2,85,17,70,1,Winter
9,36,7.5,92,11,Spring
40,56,9,16,5,Winter
32,80,14.5,93,1,Spring
32,74,13.5,28,2,Spring
24,99,15.5,68,2,Autumn
19,89,6.5,50,1,Spring
34,68,6.5,5,6,Spring
32,48,0,6,11,Spring
34,40,5,5,9,Autumn
21,56,8,28,4,Spring
33,82,17.5,90,1,Winter
42,30,6.5,17,8,Summer
25,69,7,94,2,Spring
19,67,16,90,2,Spring
38,58,8,19,6,Spring
23,90,11,61,3,Spring
-3,105,28.5,100,7,Winter
-5,78,13,57,1,Winter
26,79,8.5,36,1,Summer
14,50,8,14,4,Autumn
62,73,18,98,0,Winter
26,58,10,14,1,Winter
-3,75,13,59,1,Winter
12,78,5.5,39,2,Winter
23,66,9,26,4,Winter
29,62,9.5,29,4,Winter
19,67,5.5,86,3,Winter
20,76,5,13,2,Autumn
20,59,6.5,22,2,Autumn
30,42,1.5,6,5,Spring
-3,76,30,108,0,Winter
2,81,20,89,7,Winter
55,107,1,93,9,Autumn
31,93,14,57,2,Summer
23,29,3,0,6,Autumn
33,66,9.5,15,9,Spring
45,32,11.5,55,3,Summer
23,95,9.5,65,1,Winter
21,59,10.5,18,1,Summer
4,80,1,91,0,Winter
-9,92,2,96,0,Winter
27,66,6,50,1,Spring
23,76,7,11,3,Spring
25,49,1.5,17,9,Summer
65,70,12.5,82,1,Autumn
23,66,7.5,35,1,Summer
29,58,13,30,11,Spring
30,39,3,15,9,Autumn
17,85,14.5,95,2,Autumn
23,85,23,94,8,Autumn
16,64,10.5,38,4,Winter
26,72,8.5,35,4,Spring
68,79,29,86,8,Autumn
34,68,8.5,74,2,Summer
13,81,5.5,93,1,Winter
-10,80,17.5,63,0,Winter
-21,79,36,73,6,Winter
-19,43,0.5,32,10,Summer
22,65,12.5,85,2,Spring
25,78,20,87,0,Spring
31,49,1,1,7,Autumn
-3,66,10,80,0,Winter
14,84,13,56,3,Spring
29,29,8.5,63,1,Summer
23,90,16,107,13,Winter
12,73,12.5,93,2,Autumn
45,82,18,79,7,Autumn
23,67,15,29,2,Autumn
4,90,7,57,0,Winter
-3,87,18.5,54,0,Winter
-5,89,5.5,63,0,Winter
18,50,5.5,11,3,Autumn
31,56,1.5,15,2,Spring
39,48,6,62,0,Autumn
29,70,2.5,27,2,Winter
12,57,10.5,33,1,Spring
44,39,3.5,16,8,Spring
14,62,11,28,2,Spring
1,103,35.5,72,13,Winter
10,93,16.5,67,0,Autumn
34,79,1,32,3,Spring
31,85,18.5,52,1,Summer
40,67,2,5,9,Autumn
-1,97,11,59,0,Winter
35,47,1,0,8,Winter
15,75,10.5,20,1,Winter
29,103,9.5,86,2,Autumn
0,91,17,88,1,Winter
10,62,6,45,2,Autumn
-5,82,17,81,1,Winter
0,78,4.5,70,1,Winter
25,55,3.5,23,2,Spring
20,75,0.5,23,3,Autumn
28,71,10.5,14,2,Autumn
27,89,12,99,0,Summer
15,66,5,85,0,Autumn
22,104,6,100,0,Winter
17,72,4.5,31,2,Spring
-8,79,8.5,72,1,Winter
10,68,8.5,28,4,Autumn
-6,87,13.5,68,0,Winter
31,46,6,15,6,Summer
24,46,4,42,3,Winter
32,24,7,18,6,Summer
0,76,7.5,98,0,Winter
56,86,14.5,97,9,Summer
24,62,6.5,72,1,Spring
28,98,34,77,9,Winter
38,37,9,11,8,Spring
13,77,11,97,3,Spring
11,63,13,81,3,Spring
30,78,13.5,97,1,Autumn
29,38,6,6,5,Summer
1,73,17,88,1,Winter
-2,74,0.5,58,1,Winter
-1,94,19.5,82,1,Winter
-18,32,9,10,12,Spring
11,59,10.5,14,3,Winter
14,73,19,74,3,Spring
11,99,13,69,0,Summer
21,94,2,102,6,Winter
37,91,14.5,80,0,Winter
30,60,8.5,20,1,Spring
13,106,1.5,108,2,Summer
42,83,22,95,11,Winter
25,84,26.5,84,0,Autumn
23,70,7.5,55,0,Summer
30,73,15.5,72,2,Spring
32,64,1.5,25,4,Winter
31,67,8,18,11,Autumn
-13,20,9,19,7,Summer
28,67,3.5,25,1,Autumn
33,52,11.5,28,4,Winter
15,76,17,94,1,Spring
-1,85,8,70,1,Winter
19,79,14,83,3,Autumn
49,92,6.5,96,5,Spring
31,94,15,67,0,Autumn
32,57,8,1,9,Spring
22,72,6.5,53,0,Autumn
23,69,6.5,53,1,Winter
18,79,3.5,46,3,Summer
16,67,5,73,1,Spring
-10,82,13.5,85,1,Winter
3,64,14,69,1,Winter
-4,95,8.5,63,1,Winter
-7,61,10.5,45,0,Summer
24,28,8,15,8,Summer
21,56,0.5,40,3,Spring
26,95,13.5,75,3,Winter
34,78,14.5,94,3,Summer
22,44,4,16,10,Autumn
1,89,4.5,71,0,Winter
28,59,9.5,31,1,Autumn
38,63,5.5,0,6,Spring
0,87,13.5,81,5,Winter
2,49,11.5,90,11,Summer
27,41,4.5,61,8,Summer
25,81,17,89,12,Winter
35,21,2,9,7,Summer
-14,42,15,14,0,Spring
-1,95,12.5,85,0,Winter
21,57,10,18,3,Winter
35,26,8.5,14,7,Winter
-8,63,0.5,87,1,Winter
-8,90,18.5,71,1,Winter
10,97,10.5,53,3,Winter
-5,97,15,53,1,Winter
30,55,3.5,47,2,Winter
42,57,5,1,9,Spring
36,60,7.5,6,9,Summer
-4,108,23.5,97,12,Winter
-18,87,22,94,12,Winter
10,99,17.5,65,1,Spring
29,97,15.5,52,0,Winter
22,79,10,93,1,Autumn
44,25,9,3,7,Summer
-11,109,31.5,95,14,Winter
41,63,6.5,18,9,Spring
47,94,11.5,109,3,Autumn
22,89,13,96,0,Spring
19,81,15,87,2,Spring
-8,66,17.5,91,0,Winter
22,70,2,40,2,Autumn
16,88,6,78,1,Summer
-8,70,1,68,0,Winter
22,82,7.5,67,0,Spring
38,30,9,1,5,Summer
42,43,4.5,56,9,Autumn
38,30,6,19,10,Winter
14,55,7.5,35,3,Winter
26,60,14,32,4,Spring
27,54,4.5,34,2,Winter
43,26,3,4,7,Autumn
42,62,10,13,11,Summer
31,52,12.5,22,3,Winter
33,74,12.5,107,12,Autumn
-8,92,4,91,1,Winter
11,74,18,94,1,Winter
18,63,15,80,2,Winter
44,20,9.5,9,7,Summer
34,71,17,77,3,Winter
13,56,10,47,4,Spring
22,40,8,16,8,Summer
30,63,0,48,3,Winter
24,59,13,40,3,Autumn
15,87,5,68,0,Summer
-1,84,28,85,3,Winter
-12,97,29.5,71,14,Winter
8,86,34.5,107,1,Winter
20,56,1,14,5,Spring
11,88,7,66,0,Autumn
25,90,15,93,12,Autumn
4,83,9,76,1,Winter
32,55,11.5,28,3,Spring
10,68,1.5,16,3,Winter
39,20,4,6,9,Summer
12,95,19.5,64,2,Spring
33,91,7,72,0,Winter
3,96,8.5,77,0,Winter
31,87,6.5,89,1,Winter
34,88,11.5,76,0,Summer
28,71,15.5,89,10,Spring
42,31,6,17,8,Winter
12,51,12.5,10,1,Winter
43,54,6,17,9,Winter
32,73,14,39,1,Spring
16,68,4.5,15,2,Winter
-7,83,9.5,88,1,Winter
32,75,7.5,99,1,Winter
33,57,0.5,4,5,Summer
49,105,16,93,6,Winter
15,63,9,23,2,Spring
12,69,6.5,39,2,Summer
28,97,10,59,2,Winter
-6,64,1.5,51,1,Winter
26,96,8.5,78,1,Autumn
4,32,3.5,31,6,Winter
16,72,9,68,1,Spring
34,61,6.5,27,3,Spring
22,50,3,14,11,Summer
26,30,1,54,4,Spring
30,52,1,19,10,Summer
34,60,1,10,7,Autumn
20,86,6,58,1,Summer
28,58,8,29,1,Autumn
73,74,9.5,95,10,Autumn
66,88,8,94,5,Autumn
18,60,10,60,2,Autumn
15,68,8,45,4,Winter
40,71,2,35,8,Winter
21,77,15,75,3,Autumn
17,96,7.5,104,6,Summer
23,24,4.5,7,10,Autumn
0,74,1,92,0,Winter
24,63,10,76,0,Summer
-8,89,2.5,55,0,Winter
17,96,18,84,0,Winter
82,73,7.5,80,8,Summer
40,104,14,92,0,Summer
13,95,13.5,71,2,Autumn
24,68,10.5,43,1,Spring
6,105,7,108,1,Winter
67,105,17.5,80,0,Summer
29,76,10,23,4,Spring
-12,20,13.5,13,4,Winter
30,75,10,17,3,Summer
-1,90,1.5,56,0,Winter
35,86,21,91,10,Summer
21,57,2,67,7,Spring
25,54,11.5,48,3,Winter
3,78,16,60,1,Winter
12,65,19,60,2,Autumn
-4,67,7.5,70,1,Winter
4,91,17.5,83,1,Winter
-5,62,12,66,0,Winter
11,75,13,84,1,Spring
-8,84,7.5,66,1,Winter
14,67,14.5,33,1,Summer
26,41,8.5,7,6,Winter
22,88,17,99,1,Spring
71,72,33.5,109,12,Summer
26,96,16,58,1,Winter
0,81,19.5,65,1,Winter
1,99,11.5,60,1,Winter
18,67,11.5,65,3,Spring
32,78,11.5,22,2,Autumn
41,48,5,8,6,Winter
20,31,6.5,3,9,Autumn
-18,37,13,56,13,Summer
37,36,5.5,16,6,Summer
17,75,9,53,0,Spring
13,53,3.5,14,2,Winter
25,73,11.5,45,4,Summer
34,98,15.5,57,3,Winter
25,76,5.5,92,0,Spring
-3,90,8,89,1,Winter
31,83,18.5,88,2,Spring
1,92,5.5,61,1,Winter
36,37,7,4,8,Autumn
0,83,5,70,1,Winter
21,80,19.5,73,8,Winter
-6,98,13,91,0,Winter
13,75,18,61,0,Autumn
24,46,1.5,18,8,Spring
1,98,6,65,1,Winter
25,31,10,17,5,Summer
15,69,5,13,1,Spring
10,64,9.5,56,0,Winter
27,74,6,66,2,Spring
-1,97,6,93,10,Winter
10,76,13.5,69,1,Summer
-6,70,30.5,99,8,Winter
15,68,13.5,15,2,Summer
23,76,23,104,10,Summer
27,60,8,92,2,Autumn
14,40,5.5,75,0,Autumn
51,82,8.5,90,12,Autumn
29,74,15.5,50,0,Autumn
14,73,7.5,14,3,Summer
4,51,3,84,6,Winter
-6,64,9,96,0,Winter
15,65,2,14,1,Autumn
24,83,9,62,1,Summer
-6,87,9,64,0,Winter
12,54,8,44,1,Spring
14,76,11,35,1,Autumn
12,63,8.5,65,2,Winter
-10,90,17,82,1,Winter
24,27,9.5,6,9,Autumn
14,75,27.5,105,2,Summer
-7,88,17.5,62,0,Winter
2,104,2,98,11,Winter
28,23,6,14,9,Spring
36,76,19.5,78,1,Autumn
39,60,3,8,5,Autumn
36,87,13.5,84,0,Winter
30,62,5,22,1,Winter
1,77,14.5,87,0,Winter
30,91,15.5,70,0,Summer
34,85,14.5,65,1,Spring
20,74,2,46,1,Winter
11,79,10.5,98,2,Winter
26,57,10,14,4,Summer
44,26,3,3,10,Summer
33,47,2,51,12,Winter
24,29,8.5,0,7,Winter
37,74,18,99,0,Summer
-7,89,26.5,90,4,Winter
27,56,10,19,3,Summer
14,64,12,45,4,Spring
31,68,3.5,5,8,Autumn
34,77,6.5,65,2,Summer
4,84,13,55,1,Winter
18,89,10.5,97,2,Winter
28,61,12,51,3,Winter
-8,68,17,76,0,Winter
35,35,8,8,5,Winter
29,66,8,76,0,Winter
3,86,2,79,1,Winter
36,38,6,0,8,Winter
11,74,6,10,3,Spring
-9,65,10.5,74,1,Winter
-4,88,13,99,0,Winter
25,50,15,16,1,Spring
43,44,3,11,10,Spring
10,73,4.5,48,1,Autumn
10,98,18,68,0,Spring
-6,71,9,86,1,Winter
11,56,3.5,23,3,Summer
24,61,2.5,11,11,Spring
24,75,16,93,3,Summer
35,94,30.5,81,7,Winter
25,78,2.5,43,2,Autumn
-18,38,8,93,12,Summer
12,68,18.5,82,2,Winter
19,56,5,12,1,Winter
10,53,9,47,2,Winter
26,53,10,44,2,Spring
21,88,19,90,0,Spring
-7,95,6,74,1,Winter
20,46,9.5,17,7,Spring
16,76,8,27,1,Winter
14,71,9.5,72,1,Spring
31,23,14,24,12,Autumn
-7,87,1,93,1,Winter
35,21,9,17,5,Winter
75,78,18,109,10,Winter
17,68,18,82,0,Autumn
24,89,6.5,59,0,Spring
-9,70,8.5,89,0,Winter
30,71,31,96,7,Summer
0,73,16.5,93,5,Winter
0,84,14,61,0,Winter
-9,81,10.5,91,0,Winter
19,62,5.5,71,2,Summer
22,41,4,17,7,Winter
20,92,23.5,100,11,Autumn
39,102,13.5,74,13,Summer
0,78,6,83,0,Winter
45,70,3,77,11,Winter
-5,78,3,81,1,Winter
76,80,23.5,75,14,Winter
38,65,1,5,5,Winter
19,77,5,59,2,Summer
18,86,18.5,80,10,Spring
21,70,7,78,11,Winter
-9,91,18,97,0,Winter
19,54,10,34,1,Summer
24,22,7,19,9,Spring
34,32,7,17,11,Summer
-4,96,17,72,0,Winter
6,41,7.5,27,11,Spring
-9,69,16.5,88,1,Winter
11,88,15.5,89,1,Summer
20,87,5.5,83,3,Summer
36,42,0,0,11,Winter
21,51,12,11,4,Winter
1,49,3,68,8,Summer
-3,61,5,69,1,Winter
38,61,4,2,7,Summer
-4,66,14,92,0,Spring
23,66,9,85,3,Winter
-7,88,18,56,1,Winter
-12,64,14.5,39,9,Summer
23,51,6.5,28,3,Spring
0,88,30,80,12,Winter
35,36,4,11,6,Winter
25,40,0.5,12,9,Spring
-4,80,18,54,1,Winter
20,85,12.5,77,1,Winter
33,70,10.5,88,6,Autumn
28,31,2.5,6,5,Spring
25,68,15,32,3,Summer
28,63,9,31,4,Summer
23,76,23.5,87,7,Autumn
11,43,11.5,52,1,Summer
-4,108,21,83,0,Winter
22,69,6,53,1,Winter
20,42,6,20,10,Spring
11,75,14.5,36,4,Summer
13,75,12.5,84,0,Summer
29,76,7,65,3,Summer
-2,100,21.5,75,4,Winter
-4,83,10,53,0,Winter
1,79,18.5,90,1,Winter
-1,79,16.5,74,1,Winter
38,37,9.5,87,8,Summer
-2,94,1,55,1,Winter
27,67,8,2,5,Autumn
12,59,7,79,4,Summer
41,36,6.5,4,11,Spring
35,107,3,74,7,Summer
46,40,13,19,1,Winter
-3,100,36,91,1,Winter
29,72,9,20,4,Winter
34,60,20,82,3,Spring
21,54,0.5,16,9,Summer
-8,91,12.5,68,1,Winter
11,92,7.5,91,0,Winter
-2,85,12.5,92,1,Winter
22,70,19,52,1,Autumn
60,108,20.5,76,0,Autumn
3,68,2.5,93,1,Winter
-1,65,7,84,0,Winter
30,63,9.5,31,3,Summer
-5,60,17,51,1,Winter
1,94,14.5,95,1,Winter
33,24,4,19,6,Autumn
15,69,2,44,4,Autumn
26,70,9.5,98,1,Winter
29,68,7,73,0,Summer
33,48,9.5,83,8,Summer
27,53,5,21,4,Autumn
19,97,10,92,2,Spring
17,30,15,70,5,Autumn
38,39,9,10,10,Summer
21,97,16.5,92,3,Winter
36,69,3,6,8,Autumn
18,73,17,97,2,Winter
-4,83,0.5,54,0,Winter
32,94,16,83,0,Autumn
33,105,0.5,87,4,Autumn
41,39,0.5,14,8,Summer
23,65,9.5,15,3,Spring
19,66,9,76,2,Winter
2,83,4,75,0,Winter
32,38,7,10,11,Summer
29,57,8.5,6,6,Autumn
11,66,9.5,22,2,Summer
12,81,15,54,0,Autumn
13,71,8,43,4,Spring
11,71,3.5,16,4,Autumn
33,36,9,1,11,Autumn
22,61,10.5,33,3,Summer
23,62,9,18,4,Autumn
29,43,1,12,7,Autumn
36,95,33.5,102,6,Summer
33,74,6.5,27,4,Winter
25,91,12,61,1,Spring
-7,79,6,93,1,Winter
21,66,11.5,71,1,Summer
67,82,32.5,109,14,Spring
23,21,7.5,18,8,Summer
12,59,1.5,31,2,Summer
33,66,8,70,1,Summer
6,77,34.5,93,6,Winter
3,63,0.5,51,1,Winter
18,70,11.5,90,14,Summer
67,94,23,80,13,Autumn
16,53,11.5,31,3,Summer
21,73,8.5,81,3,Autumn
-10,93,10.5,64,1,Winter
15,89,16,51,2,Summer
24,70,10.5,15,12,Summer
36,98,12.5,80,4,Winter
31,60,8,6,8,Winter
45,107,13.5,75,1,Autumn
34,55,3.5,18,2,Autumn
23,64,19,53,2,Spring
9,30,14.5,78,2,Spring
27,66,10,58,1,Winter
23,47,10,9,10,Summer
31,66,9.5,16,4,Winter
24,91,7.5,95,7,Spring
32,93,8.5,63,0,Winter
7,41,6.5,86,9,Spring
18,69,0.5,20,4,Spring
26,65,13.5,42,4,Autumn
1,72,5.5,55,1,Winter
29,47,1,16,9,Summer
18,66,11,65,3,Autumn
20,81,35.5,77,3,Spring
-3,74,16.5,99,1,Winter
25,96,15.5,62,3,Spring
30,27,6,13,10,Autumn
56,79,18,80,11,Summer
24,73,8.5,36,3,Summer
-1,75,11,94,1,Winter
-10,86,1,98,1,Winter
-11,56,10,66,2,Autumn
16,31,3.5,87,8,Winter
2,96,2,83,1,Winter
21,54,6.5,15,3,Spring
1,85,6.5,63,1,Winter
25,44,7.5,16,10,Autumn
34,62,4,37,3,Autumn
19,83,0,97,5,Summer
33,79,4.5,13,1,Winter
1,89,5.5,66,1,Winter
19,80,15.5,72,0,Spring
10,77,10.5,11,3,Winter
-3,103,10,102,13,Winter
10,65,10.5,21,2,Spring
-3,53,7.5,16,10,Autumn
-19,77,8,20,0,Summer
12,61,2,18,2,Winter
38,51,4,9,9,Summer
38,57,8,19,11,Autumn
12,88,8,82,0,Spring
32,69,1,6,11,Winter
20,75,5,82,6,Autumn
29,50,7.5,19,9,Winter
18,20,6,15,12,Winter
32,41,5.5,18,7,Autumn
34,84,15,73,1,Spring
0,90,13.5,94,1,Winter
22,60,10,43,1,Spring
-3,62,13.5,75,0,Winter
11,82,13,66,3,Autumn
2,108,16.5,80,10,Winter
14,77,12.5,48,2,Spring
4,93,6,104,3,Winter
19,61,18,63,3,Spring
20,73,14,86,12,Autumn
22,43,0,16,9,Spring
30,90,7.5,76,3,Spring
36,47,14.5,71,6,Autumn
20,60,5.5,37,2,Spring
-19,50,1.5,58,5,Spring
-3,97,17.5,50,0,Winter
-10,68,3,66,0,Winter
15,93,16.5,85,0,Winter
20,25,0.5,12,9,Summer
36,24,9.5,17,10,Winter
-8,75,14,46,14,Autumn
41,26,2.5,1,9,Spring
21,94,27,99,14,Spring
31,79,15.5,72,3,Winter
-3,89,16,83,0,Winter
20,84,10,69,0,Winter
12,60,3,25,1,Winter
35,59,10,14,7,Spring
14,57,9,35,4,Autumn
27,103,0.5,100,6,Winter
0,60,6.5,89,14,Autumn
26,24,4,9,8,Autumn
15,72,10,66,2,Autumn
35,68,1.5,2,11,Autumn
17,84,5,60,3,Spring
12,54,15,45,1,Autumn
16,51,8.5,16,2,Spring
11,97,6,54,0,Summer
27,68,6.5,35,2,Autumn
24,64,11,98,1,Summer
-9,63,6.5,56,0,Winter
28,70,14.5,97,1,Summer
-5,60,16.5,90,0,Winter
29,25,7,9,11,Autumn
18,83,12.5,86,0,Winter
32,58,3.5,4,8,Autumn
1,94,11,87,1,Winter
15,24,10,23,5,Summer
-10,99,11.5,80,0,Winter
32,71,5.5,83,0,Summer
-4,84,29.5,87,1,Winter
-7,79,6.5,90,0,Winter
29,56,6.5,4,7,Summer
28,29,1.5,11,6,Summer
-7,72,20,74,1,Winter
68,76,4.5,91,1,Autumn
27,75,10,38,7,Spring
24,23,1.5,2,10,Spring
64,99,15.5,100,10,Spring
16,79,10.5,16,3,Spring
29,64,12.5,81,0,Spring
15,84,10,71,0,Summer
30,78,9.5,75,1,Summer
18,39,3.5,50,4,Spring
36,49,1.5,19,6,Winter
23,65,3,40,4,Spring
39,44,5.5,2,5,Spring
2,84,39,105,7,Winter
19,51,1.5,27,3,Spring
28,73,10.5,36,2,Spring
22,51,6,27,2,Spring
27,51,10,22,1,Winter
-10,88,14,77,0,Winter
15,68,9.5,42,2,Summer
16,77,13.5,34,3,Summer
-6,89,9.5,98,0,Winter
19,95,13,82,2,Spring
27,56,4.5,24,4,Winter
2,62,3,85,0,Winter
19,96,14.5,51,2,Summer
22,54,0.5,46,2,Spring
37,66,9.5,90,8,Summer
15,76,12.5,56,3,Spring
22,81,7.5,77,2,Spring
34,83,10,65,1,Winter
36,50,9.5,8,8,Summer
-1,84,12,90,0,Winter
14,60,3,36,1,Winter
2,65,1.5,54,1,Winter
19,79,10.5,11,3,Summer
26,60,12,51,0,Winter
13,73,11,57,0,Summer
14,61,1,29,4,Summer
21,60,5.5,47,3,Summer
58,81,27,108,14,Spring
33,105,3.5,81,2,Autumn
12,73,8.5,20,3,Summer
27,69,12,43,1,Winter
68,71,3.5,72,2,Autumn
18,64,1.5,24,2,Winter
-4,82,32,76,10,Winter
-6,66,9.5,77,0,Winter
24,84,12.5,76,0,Autumn
31,92,12,80,3,Summer
-8,25,7,93,9,Winter
-4,23,12.5,67,8,Autumn
3,98,17.5,69,0,Winter
37,22,4,12,5,Winter
29,47,3,17,9,Winter
2,48,1,20,0,Winter
37,104,29,82,2,Summer
30,73,7.5,75,5,Spring
22,68,3,49,2,Winter
-9,78,7,63,0,Winter
32,49,4,16,11,Spring
28,69,6,23,3,Autumn
44,108,24,77,2,Winter
4,96,13.5,51,0,Winter
-8,61,3.5,63,0,Winter
32,62,9,73,1,Summer
20,53,8.5,8,7,Autumn
23,93,13,67,3,Spring
-19,72,1,50,12,Spring
-1,64,14,96,1,Winter
-7,44,1.5,79,14,Summer
22,64,2.5,41,2,Winter
28,68,4,17,5,Autumn
12,65,5,33,12,Autumn
4,72,18,96,0,Winter
19,61,13.5,22,3,Spring
-1,72,0,54,0,Winter
17,75,14.5,64,1,Summer
25,58,6.5,45,4,Autumn
42,99,14,88,3,Autumn
-18,106,2.5,79,3,Winter
-3,89,13.5,93,1,Winter
29,74,6.5,99,2,Summer
-9,60,17,75,0,Winter
-2,96,1,91,0,Winter
4,107,26.5,95,8,Winter
48,79,24.5,92,6,Spring
-8,38,5,99,7,Winter
29,56,4.5,9,5,Spring
14,79,9,75,1,Spring
33,71,1,45,4,Spring
33,63,1.5,16,7,Autumn
11,61,6.5,27,2,Autumn
31,33,4,1,8,Summer
25,53,8.5,38,4,Summer
-1,85,7,84,0,Winter
30,46,0.5,2,9,Summer
46,39,1,74,4,Spring
36,78,13.5,35,6,Summer
44,89,23,96,4,Summer
-10,72,20,87,0,Winter
12,76,7,57,8,Spring
36,76,3.5,85,6,Spring
21,96,9,92,8,Spring
-1,81,8,66,1,Winter
34,74,3.5,49,3,Summer
25,62,6.5,11,11,Spring
26,71,8,54,4,Autumn
31,89,5,82,3,Winter
26,67,7,43,4,Spring
32,63,14,84,9,Summer
14,109,12,88,1,Summer
15,89,32,86,1,Summer
-4,72,13.5,91,1,Winter
51,102,6,75,6,Autumn
60,109,9,101,11,Autumn
28,56,6.5,11,5,Autumn
-7,71,39,76,0,Winter
63,71,20,73,4,Autumn
13,91,23.5,72,1,Winter
-2,76,10.5,83,0,Winter
38,72,12,92,2,Autumn
15,91,17.5,95,0,Winter
40,23,4.5,51,12,Autumn
53,86,4.5,82,13,Summer
21,78,9.5,99,2,Summer
21,72,24.5,82,0,Summer
14,82,11,87,0,Winter
22,67,8.5,31,2,Winter
77,99,24,101,8,Summer
-4,84,19.5,71,8,Winter
23,97,16.5,85,11,Spring
-9,82,14,74,0,Winter
12,72,5.5,73,3,Spring
13,75,9,58,1,Summer
15,68,0,11,3,Winter
37,64,8.5,15,9,Spring
24,69,13,88,3,Spring
11,65,14.5,65,3,Autumn
48,93,10.5,105,1,Autumn
14,75,7.5,17,3,Winter
30,71,9.5,89,2,Winter
1,67,2.5,92,0,Winter
-10,90,10,66,1,Winter
-4,66,19,70,1,Winter
23,43,5,17,7,Winter
-1,79,13,63,1,Winter
2,63,9,81,0,Winter
31,66,1,20,4,Spring
3,60,5.5,84,0,Winter
-10,84,5.5,92,0,Winter
4,87,8.5,74,1,Winter
40,46,9.5,11,6,Winter
53,100,32,107,9,Autumn
34,58,12,37,1,Winter
38,59,1.5,11,5,Summer
41,49,0.5,39,2,Spring
33,67,5.5,5,10,Winter
18,99,9,67,3,Autumn
4,62,2,90,0,Winter
